Age,Rating,Positive Feedback Count,Recommended IND,Division Name_General Petite,Division Name_Initmates,Department Name_Dresses,Department Name_Intimate,Department Name_Jackets,Department Name_Tops,Department Name_Trend,Class Name_Dresses,Class Name_Fine gauge,Class Name_Intimates,Class Name_Jackets,Class Name_Jeans,Class Name_Knits,Class Name_Layering,Class Name_Legwear,Class Name_Lounge,Class Name_Outerwear,Class Name_Pants,Class Name_Shorts,Class Name_Skirts,Class Name_Sleep,Class Name_Sweaters,Class Name_Swim,Class Name_Trend,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Title_7,Title_8,Title_9,Title_10,Title_11,Title_12,Title_13,Title_14,Title_15,Title_16,Title_17,Title_18,Title_19,Title_20,Title_21,Title_22,Title_23,Title_24,Title_25,Title_26,Title_27,Title_28,Title_29,Title_30,Title_31,Title_32,Title_33,Title_34,Title_35,Title_36,Title_37,Title_38,Title_39,Title_40,Title_41,Title_42,Title_43,Title_44,Title_45,Title_46,Title_47,Title_48,Title_49,Review_0,Review_1,Review_2,Review_3,Review_4,Review_5,Review_6,Review_7,Review_8,Review_9,Review_10,Review_11,Review_12,Review_13,Review_14,Review_15,Review_16,Review_17,Review_18,Review_19,Review_20,Review_21,Review_22,Review_23,Review_24,Review_25,Review_26,Review_27,Review_28,Review_29,Review_30,Review_31,Review_32,Review_33,Review_34,Review_35,Review_36,Review_37,Review_38,Review_39,Review_40,Review_41,Review_42,Review_43,Review_44,Review_45,Review_46,Review_47,Review_48,Review_49,Review_50,Review_51,Review_52,Review_53,Review_54,Review_55,Review_56,Review_57,Review_58,Review_59,Review_60,Review_61,Review_62,Review_63,Review_64,Review_65,Review_66,Review_67,Review_68,Review_69,Review_70,Review_71,Review_72,Review_73,Review_74,Review_75,Review_76,Review_77,Review_78,Review_79,Review_80,Review_81,Review_82,Review_83,Review_84,Review_85,Review_86,Review_87,Review_88,Review_89,Review_90,Review_91,Review_92,Review_93,Review_94,Review_95,Review_96,Review_97,Review_98,Review_99
20.0,5.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12538469382198186,0.0,0.0,0.0,0.13629059667997445,0.0,0.0,0.11517307908209563,0.0,0.18603400033866158,0.0,0.12025150744184943,0.0,0.0,0.06640074176838216,0.0,0.0,0.0,0.2467624609042494,0.0,0.0,0.0,0.08385008280939786,0.0,0.0,0.0,0.0,0.0,0.40907818334424967,0.0,0.09924214977377269,0.0,0.09362819587843309,0.0,0.0637012700699961,0.10886510343766023,0.25094766835055965,0.14014577600381092,0.10662736274958082,0.26918692410977446,0.0,0.0,0.1111466548776505,0.0,0.1196540986277302,0.12896612081738387,0.0,0.0,0.0,0.0,0.0,0.12896612081738387,0.0,0.0,0.0,0.0,0.07389289138344371,0.0,0.0,0.0978480791050118,0.0,0.0,0.0,0.0,0.0,0.0,0.2347008849350916,0.0,0.09456299047827513,0.0,0.0,0.07741778768628285,0.12085803735289656,0.0,0.0,0.0,0.11517307908209563,0.08557226306436647,0.0466383626149496,0.0,0.0,0.0,0.052527086536700074,0.12046498794006538,0.10536608419608852,0.31609825258826557,0.0,0.1956961582100236,0.0,0.1903972700776891,0.0,0.0,0.0,0.12025150744184943,0.0,0.12403788899757712,0.21835248210706262,0.0,0.0
20.0,5.0,12.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555560050618273,0.0,0.0,0.0,0.8314791189439114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13000242654744912,0.0,0.12324189625811614,0.1304459279513175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09006512768848253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16149899587740033,0.13461079881656451,0.0,0.0,0.0,0.1728071967263656,0.0,0.0,0.7603678437697814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004547696450584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10500850965862307,0.0,0.0,0.0,0.0,0.0,0.0,0.12651937229102825,0.0,0.36280401608044005,0.16561436272778857,0.0,0.0,0.0,0.0,0.0,0.0,0.1759544320166508,0.0,0.1825608724115267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,4.0,2.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24085096615439094,0.0,0.0,0.2442388371403292,0.0,0.0,0.0,0.1275041380157679,0.0,0.0,0.0,0.1149101481556116,0.0,0.11586752926898077,0.0,0.0,0.0,0.0,0.0,0.0,0.30384405206510756,0.0,0.11940086530308532,0.07565582346287782,0.1445835268041239,0.0,0.0,0.0,0.09927511649052707,0.0,0.0,0.11543099516260666,0.15964972159161223,0.0,0.22611658291026923,0.0,0.0,0.11128443122310176,0.0,0.0,0.0,0.0,0.08363502257862669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09643429040695613,0.2515826504161758,0.07834953275654215,0.0,0.0,0.10374951007426075,0.0,0.2872738073850507,0.13151888449780533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11586752926898077,0.0,0.0,0.0,0.0,0.4201494153118717,0.0,0.09073331280571909,0.34615856758328845,0.0,0.0,0.0,0.11139021927987544,0.1915957409823596,0.0,0.0,0.0,0.0,0.0,0.0,0.14271108717838812,0.0,0.10128135068836919,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.0,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7832263602269648,0.0,0.0,0.0,0.6217366553820203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2639881828743552,0.0,0.0,0.18798718422070304,0.22694345285666284,0.2673168994325727,0.0,0.1946510208099038,0.0,0.0,0.0,0.2258975391429336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2657007661366258,0.2639881828743552,0.23353211394390797,0.16446141333143147,0.0,0.0,0.2559481289186376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21352523663606213,0.1968809419209529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15470877611344325,0.0,0.0,0.0,0.0,0.25295085932964523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18547343713727105,0.0,0.21433274113892062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2060505750398587,0.23627695417560762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21169115251453383,0.0
20.0,5.0,0.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27021587858762675,0.0,0.0,0.0,0.0,0.0,0.342521004881441,0.0,0.0,0.0,0.197473654231017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3880857252688613,0.0,0.2121997384285686,0.0,0.0,0.29514293737755454,0.0,0.0,0.0,0.0,0.16188064486584583,0.5970481867542637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27047926072659156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1791294851674946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18319505193088925,0.0,0.0,0.0,0.0,0.18550502049124754,0.0,0.13507840948563532,0.0,0.0,0.37981609023907276,0.0,0.0,0.0,0.0,0.18075599142472076,0.0,0.0,0.0,0.0,0.18438350202078196,0.0,0.0,0.22825655927347824,0.0,0.1300126196627855,0.0,0.0,0.09711769969793199,0.0,0.0,0.0,0.0,0.12743726139647366,0.0,0.08670374697529964,0.14817620390499217,0.06831293353115296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10736042032516219,0.17553568234117722,0.0,0.0,0.0,0.0,0.21186725544166862,0.1881141054293028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14120635242492074,0.17452495567297574,0.0,0.0,0.12870960956738955,0.0,0.0,0.0,0.1644997765203506,0.0,0.0,0.0,0.0,0.11647233778359521,0.3173971874552542,0.0,0.0,0.0,0.2859782993603343,0.08198239864182501,0.14341369165602788,0.0,0.0,0.0,0.0,0.12957478486272164,0.0,0.3423848389102173,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.0,2.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6067444928467388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7948969243871521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30679961847147,0.0,0.2922796726759784,0.0,0.0,0.10355605298176482,0.0,0.0,0.0,0.3048521083490622,0.0,0.26253174694445225,0.0,0.0,0.0,0.15135744284855876,0.0,0.26253174694445225,0.0,0.28124185121128537,0.0,0.0,0.0,0.0,0.0,0.21773416742754986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12407650300989675,0.3432142144089877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17979817493718336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768943413008343,0.0,0.0,0.0,0.0,0.0,0.0,0.2842606550982999,0.0,0.0,0.2490914649716054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10631000672651951,0.0,0.0,0.0,0.1197330825943511,0.13729720513508514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,3.0,3.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285748148728799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6747774436722342,0.0,0.5150573430146059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13052546758755143,0.0,0.14256627000502525,0.0,0.1921228303009918,0.0,0.0,0.0,0.186353303627969,0.0,0.09538795865531423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409096049007102,0.16248651249996413,0.2744393320810673,0.0,0.16176864497248072,0.10250126759802225,0.0,0.0,0.0,0.1885916185867992,0.0,0.0,0.09151003368189996,0.15639012018782533,0.21629926271096758,0.0,0.0,0.0,0.0,0.15077220420302279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26130538415139754,0.11361778200714161,0.10615080314602467,0.37053245710344124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21060126681750244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20099496269413847,0.0,0.0,0.0,0.2263732945781339,0.17305392956485727,0.0,0.15136360551554318,0.0,0.0,0.0,0.27351512110521725,0.0,0.1204548024503551,0.0,0.0,0.1693892436193438,0.0,0.10455805653580529,0.0,0.0
20.0,3.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6241354580999288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7813161523624044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15267213461381637,0.0,0.144732709036886,0.0,0.1580841107600014,0.0,0.0,0.14816798901324893,0.36692139039084154,0.0,0.0,0.1955065751878971,0.10577060493134598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17937659720229454,0.11365817271809896,0.0,0.18966104782352955,0.0,0.0,0.0,0.0,0.20294116272679383,0.17341263877262597,0.3997378038356241,0.0,0.0,0.0,0.0,0.0,0.0,0.2143956757442175,0.0,0.0,0.12564536880875918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14487378146639518,0.0,0.11770494746904557,0.20543181071810032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1925163391430369,0.0,0.0,0.21039761658865677,0.0,0.0,0.14858170843927548,0.0,0.0,0.0,0.16734215824418466,0.2878353684341332,0.0,0.0,0.0,0.0,0.0,0.15164314356336972,0.0,0.0,0.15215554762032774,0.0,0.0,0.0,0.1159388359509869,0.0,0.0
20.0,5.0,0.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17028629668356543,0.0,0.0,0.0,0.0,0.17432809973650876,0.0,0.0,0.0,0.0,0.1244451563961888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790196901346065,0.2445662382877305,0.0,0.13372533029181072,0.25555838257610425,0.0,0.0,0.0,0.0,0.0,0.11938593312930804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1478289509832331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045227645237598,0.2964563420915414,0.0,0.0,0.0,0.18338228132698356,0.0,0.0,0.23246599487095884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20480146685857137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26222229639804423,0.0,0.0,0.0,0.0984438023583701,0.0,0.19747217391598287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358039380269213,0.45073947223897176,0.0,0.0,0.13640866081533376,0.0,0.0
20.0,5.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36550290214856374,0.0,0.3482046983446188,0.0,0.0,0.12337055074729573,0.2611642057241759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333006618359003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3058021885347699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1729875933471286,0.14781740004927513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5066057927916174,0.0,0.0,0.0,0.0,0.0,0.0,0.28613284013747436,0.0,0.0,0.0,0.25852204747575386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,5.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5069704792554373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188668696279072,0.0,0.4867022214691692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4867022214691692,0.0,0.0,0.0,0.0,0.0,0.0,0.2830279089900161,0.0,0.0,0.0,0.0,0.19106446927614903,0.0,0.0,0.24219003840806286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297911478163368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27440797898225244,0.0,0.0,0.0,0.0,0.20868991483918045,0.0,0.0,0.0,0.1339532915838584,0.11446270167037426,0.21108066544930645,0.2947035118241205,0.22421980280013146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16586689952948652,0.27119453611062344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16631483204583505,0.0,0.0,0.0,0.0,0.0,0.0,0.26083127532750194,0.0,0.0,0.0,0.0,0.2622353287837792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29421841257588827,0.0,0.0,0.0,0.22091164371352948,0.12665902608731577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15305311637485,0.0,0.0
20.0,5.0,1.0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4880820709837685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6546589060251433,0.0,0.5772327162818807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1566105392045093,0.14589538160066862,0.0,0.11152307638843825,0.0,0.1057235297499111,0.0,0.11547638607844882,0.13401332978220715,0.0,0.0,0.2680266595644143,0.0,0.0,0.0,0.0,0.0,0.13401332978220715,0.0,0.0,0.0,0.0,0.0,0.0,0.1316114621594938,0.0,0.0,0.0,0.0,0.15866534647430333,0.0,0.0,0.0,0.0,0.0,0.07412165569829703,0.3166837060587291,0.23359856594798664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0917807175419205,0.0,0.0,0.0,0.1255854151467996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15464319752783176,0.0,0.14134493487916003,0.0,0.14432826365501947,0.0,0.0,0.0,0.13654687077768618,0.0,0.0,0.0,0.12715253309244878,0.09008194966130395,0.14062824529557877,0.15561640299307558,0.0,0.3073801191830414,0.0,0.19914070200520445,0.37987293763458296,0.0,0.0,0.0,0.12223915218110422,0.07008545002306558,0.0,0.1226020863709402,0.0,0.0,0.0,0.11077142483255835,0.0,0.09756645293637962,0.11114572284660278,0.0,0.0,0.28865652731003894,0.0,0.0,0.0
20.0,3.0,2.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4799195246603593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306762834907842,0.0,0.40506498718768,0.0,0.5691944203388049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133047066099171,0.0,0.37838461526691763,0.0,0.0,0.0,0.0,0.12912190084910868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15169301298777563,0.0,0.0,0.0,0.16528128089676672,0.0,0.0,0.26519376640411885,0.0,0.0,0.0990481102303748,0.0,0.0,0.0,0.0,0.25994066897208,0.16061818627777089,0.08842715915334712,0.07556075269260458,0.13934158225738916,0.0,0.0,0.0,0.0,0.14569285094251577,0.0,0.0,0.1660982898940376,0.0,0.0,0.17902480874207938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10979012123544891,0.0,0.0,0.0,0.0,0.3372491057931436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1312679731479551,0.0,0.0,0.0,0.0,0.18565041895922266,0.0,0.0,0.0,0.11878746085894618,0.2589648783499626,0.0,0.0,0.0,0.14583134797590697,0.0836119644810628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327936196393145,0.0,0.0,0.16368270234125668,0.0,0.1010356081628792,0.14982344077319856,0.29025446943202643
20.0,4.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3141837811479727,0.12335912047882677,0.0,0.0,0.0,0.18157455252122445,0.12628709107581637,0.0,0.0,0.17612179491676824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1296857818479324,0.0,0.0,0.09687355619220801,0.0,0.0,0.0,0.0,0.1271168977567461,0.0,0.1729715660649143,0.07390185239140291,0.13628240425108903,0.0,0.14476557453172167,0.0,0.17823721782832141,0.0,0.30180263181469924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13284613839441572,0.32984496246153544,0.0,0.0,0.0,0.0,0.0,0.0,0.16930996976988005,0.0,0.0,0.4450879956252856,0.1051083907955291,0.16408624168318492,0.0,0.0,0.0,0.0,0.0,0.3165992848865846,0.0,0.0,0.0,0.0,0.16355260732704416,0.0,0.0,0.0,0.0,0.17612179491676824,0.0,0.0,0.0,0.1296857818479324,0.0,0.0,0.0,0.0,0.0,0.0
